MovieID;Title;Genre;ReleaseYear;ReleaseDate;Country;BudgetUSD;US_BoxOfficeUSD;Global_BoxOfficeUSD;Opening_Day_SalesUSD;One_Week_SalesUSD;IMDbRating;RottenTomatoesScore;NumVotesIMDb;NumVotesRT;Director;LeadActor
11298;Fly happy;Comedy;1954;24/12/1954;USA;78049834;35167429;78049834;81412;18980794;8;82;3863;987;Heidi Cisneros;Timothy George
11299;At whole;Action;1986;18/8/1986;USA;100000;13442655;24404627;3577264;7679555;57;75;7644;646;James Wright;Adam Bowman
11300;Any;Romance;1989;12/5/1989;USA;23455047;650521513;1152047004;97537451;30413805;72;89;20423;2078;Carolyn Schwartz;Joel Hunt
11301;Today Mrs;Sci-Fi;2021;3/5/2021;USA;100000;16118482;39644993;3037069;7768914;69;50;194;614;Amanda Cantrell;Michael Torres
11302;At whole;Drama;2002;17/3/2002;France;106563408;92742515;147469787;13633987;54818065;82;78;844;50;Rachel Hayes;Mrs. Stephanie Palmer
11303;Find step;Romance;2018;17/9/2018;USA;49689415;44030616;109661275;7595189;21647054;87;73;402;998;Jeffrey Myers MD;Theresa Cooley
11304;All statement animal;Documentary;1975;18/7/1975;USA;135982355;331708773;514115792;84875599;167951789;71;83;2392;94;William Banks;Cassandra Dennis
11305;Chair day everyone;Thriller;2019;1/1/2019;USA;1714323503;5388293909;8255414479;8671314747;218022045;61;46;4566;50;Troy Cochran;Stephanie Cervantes
11306;Far line by sign;Horror;1998;10/1/1998;USA;2081858082;4759845232;7216354019;1293136166;2269450206;27;32;1422;50;Mark Brooks;Melissa Lopez
11307;Door like item;Drama;2005;17/7/2005;USA;1857903571;2502603576;5227060193;518880459;1183052246;69;65;1404;169;William Walker;Cameron Pineda
11308;No suddenly without;Action;2010;18/12/2010;USA;71465022;1961133729;3344854529;420670908;1149982705;43;40;5700;1090;Crystal Harris;Meghan Johnson
11309;Sit never level;Action;2020;20/7/2020;USA;350119323;687358428;1445510698;195689415;353216093;68;72;1690;481;Kevin Green;Daniel Thompson
11310;Seek you group;Drama;1986;27/10/1986;USA;83782787;103150425;241850849;12776887;60213022;52;56;22459;7336;Dr. Jonathan Long;Samantha Sanders
11311;Throughout become almost;Thriller;2008;22/4/2008;USA;13281893;259259558;470093472;64208564;153752017;3;20;7123;199;Brandon Fuller;Mathew Castillo
11312;Produce;Drama;1995;9/12/1995;Canada;469516397;60394922;951681857;9919559;31560986;51;61;1816;1256;Diane Skinner;John Perry
11313;Simple man;Romance;1997;20/12/1997;USA;121983115;293499845;582936283;70989268;174507978;54;61;327;8281;Kim Watkins;Mark Smith
11314;Wrong level skill;Documentary;1980;26/2/1980;India;312208624;948413427;1499425637;159566537;567278484;49;59;8355;1704;Robert Webster;Jennifer Hendricks
11315;Second;Action;2021;4/2/2021;Germany;932854125;2029721619;4011834694;465199164;120536011;53;39;777;119;Jennifer Henry;Ashley French
11316;Billion debate;Documentary;2022;20/10/2022;USA;577107025;1507103977;2263120477;236756454;884608932;5;48;3616;1878;Michael Richards;Corey Johnson
11317;Beat especially similar;Action;1998;20/10/1998;USA;6029758083;1463843552;255880534;1665130038;8535021934;25;19;16990;1169;Abigail Robles;Tami Miranda
11318;Perhaps director cup least;Horror;2018;20/11/2018;USA;666414817;213161529;32048150;360246327;942462769;49;47;3389;91;Jerry Owens;Dennis Perry
11319;People;Thriller;1982;25/3/1982;USA;491206116;748323168;1084046188;86719472;430004131;46;42;100;802;Robert Webster;Melissa Lopez
11320;Another culture;Action;1972;20/5/1972;USA;34620022;21723715;34620022;6264303;11764813;65;71;4499;3506;Carolyn Schwartz;Cameron Pineda
11321;Send hold;Sci-Fi;2020;16/12/2020;Australia;80897101;16688541;366720369;17007847;92572017;53;52;1050;3747;Jessica Singh;Carla Dougherty
11322;Benefit resource answer;Comedy;2001;27/1/2001;USA;397398626;577579533;1133039004;125604824;2520142;78;62;329;9247;Christopher Roach;Rachel Howard
11323;We forget condition instead;Thriller;1987;29/4/1987;USA;279290239;374553534;749732154;46627743;201004504;68;83;2870;132;Renee Campbell;Leonard Contreras
11324;Letter itself girl guy;Drama;2023;30/9/2023;Australia;280075194;399047329;990443269;78845809;168152923;71;68;1162;5296;Lisa Atkins;Kimberly Johnson
11325;See;Romance;1997;4/4/1997;USA;113833541;908487172;2145416618;19610708;503626529;10;88;4571;50;Nathan Bolton;Lisa Castro
11326;Better what health;Drama;1978;19/5/1978;USA;176232351;264976977;433294952;45497418;142768095;61;58;5533;133;John Jones;Alexander Haley
11327;Play agree;Comedy;1993;27/12/1993;USA;349218362;374402165;775623198;112152035;177948887;53;46;9081;728;David Morris;Laura Wilson
11328;Court surface;Drama;2019;26/5/2019;USA;44029885;70240933;154435605;17911726;29161344;68;65;5119;899;Tara Underwood;William Ramirez
11329;Doctor structure by hit;Drama;1972;29/9/1972;USA;322002264;385078731;73227305;66756136;195281795;42;44;32302;156;Daniel Rivera;Robin Dawson
11330;Include week fish;Sci-Fi;1983;7/4/1983;USA;37048513;38332032;79313205;5315441;17157579;6;64;5032;113;James Miller;Joshua Walker
11331;Focus heavy model;Horror;1973;7/10/1973;USA;1719137438;999325172;1719137438;276619792;574572793;37;30;720;1188;Kim Watkins;Brian Mccormick
11332;Animal design part morning;Action;1994;8/11/1994;USA;234380002;393512549;674280824;102894307;162477624;73;60;634;88;Jeremy Davis;Dawn Blake
11333;List network past;Thriller;2000;29/3/2000;India;117498081;2539364916;4136878325;688711823;1029941552;61;62;11270;166;Judy Walker;Stephen Cooper
11334;Picture language why article;Drama;1990;22/2/1990;USA;704677061;422113722;704677061;55070133;246629981;48;52;3423;28488;Diane Skinner;Kristy Faulkner
11335;Tv little;Comedy;2015;25/9/2015;Canada;25951627;188158027;269025349;50661577;91221046;71;56;10806;50;Paul Weiss;Amanda Lawson
11336;Reach;Comedy;2008;14/11/2008;USA;23497289;56915064;93733458;7838905;25822728;85;89;7134;111;Sara Higgins;Adam Bowman
11337;Effort PM;Comedy;1973;28/9/1973;USA;100000;12634908;21474655;2912264;5947414;5;55;2509;2451;Caitlin Brewer;Melissa Melendez
11338;Sometimes baby brother grow;Comedy;2006;14/11/2006;USA;89340359;58585463;89340359;11074171;3005548;63;65;2150;58;Jessica Singh;Paige Gonzalez
11339;Include machine standard;Comedy;1980;22/7/1980;USA;32836187;489173906;1029721746;1354503;237423746;76;88;5499;879;Kim Watkins;Seth Smith
11340;Onto star;Comedy;2006;13/7/2006;USA;336530046;375959249;652802951;81388876;155784313;64;69;4732;124;Suzanne Gonzalez;Victoria Phillips
11341;Certain former assume;Horror;1988;16/9/1988;USA;394975753;993473651;1751731577;239258703;404137195;71;71;3081;543;William Walker;Jason Ramos
11342;Country bit;Comedy;1981;26/3/1981;USA;3812913719;24114902;382634416;619185496;1252218474;59;80;48324;6211;Nicholas Murphy;April Murphy
11343;Account;Comedy;2022;18/8/2022;USA;1692820962;2896390102;4246777284;6857219718;1609148797;71;57;264;828;Alyssa Adams;Seth Johnson
11344;Place upon;Drama;2011;24/9/2011;USA;175291738;189527135;37661042;3311491;80650589;58;51;1776;6472;David Perez;Cynthia Little
11345;The condition finish top;Romance;1969;2/1/1969;UK;322755865;449844341;1007446713;130109759;243254664;55;58;302;1158;David Hall;John Barker
11346;Chair blue;Romance;2020;17/8/2020;USA;155553018;272719767;44110357;74460846;149341139;61;39;3605;25924;Andrew Chambers;Sherry Turner
11347;Budget able special;Thriller;1999;12/6/1999;Canada;451144384;1100379774;1823528693;23627183;475753767;6;57;838;50;Christopher Roach;William Washington
11348;Catch off;Action;1997;10/11/1997;USA;74278469;68072477;125251046;9477256;28610464;63;61;2880;835;Sonya Clark;Lorraine White DDS
11349;Final court;Thriller;2007;26/4/2007;UK;39540432;79445476;135690976;10899759;44151258;57;56;3153;144;Kristina Moore;Nicole Morales
11350;Data like;Romance;2011;24/12/2011;USA;122604274;304184372;533388211;6089673;173181064;54;57;9390;298;Lisa Atkins;Christina Buchanan
11351;Cut reveal consider;Comedy;1982;6/10/1982;USA;3068005269;5450301605;9220304432;1396129519;2738539125;75;79;335;2501;Charles Lopez;Adam Williams
11352;Dark fly near able;Action;2021;1/11/2021;Australia;110308774;256848976;38490138;66552462;150613111;62;71;735;93;David Morris;Adam Bowman
11353;History herself;Drama;1986;5/4/1986;France;450897353;942076384;1986527657;278759111;400397438;38;41;4877;2745;Brooke Morales;Valerie Dennis
11354;Successful reality;Drama;1988;14/8/1988;USA;93311986;214159596;38774002;59321342;108628032;49;58;2981;172;Anthony Rowland;Heather Williams
11355;Bit green my;Comedy;2022;2/10/2022;USA;147911778;20153954;493193385;60047659;101605004;64;73;18610;2642;Megan Sharp;Monica Nelson MD
11356;Size;Comedy;1964;13/8/1964;USA;183859006;78387409;183859006;9979961;44502835;8;68;10422;268;David Hall;Kelly Horn
11357;Pick nice;Thriller;1997;2/7/1997;USA;1103020926;137496196;2076293428;236238455;599640063;75;83;6895;183;Colleen Willis;Mary Wolfe
11358;Away when discover;Horror;2009;29/7/2009;Australia;181914218;223239266;324432955;38882414;12296031;64;83;846;273;Kelsey Ellis;Joshua Willis
11359;Happy present role;Drama;2020;17/1/2020;Australia;84945593;437490928;907686158;107318172;214498316;42;30;5513;230;Troy Cochran;Becky Kerr
11360;Data on find;Drama;2009;23/6/2009;USA;37747397;75432631;164993095;11440959;37554498;67;56;950;454;Jordan Orozco;Elizabeth Shannon
11361;Citizen marriage;Horror;2018;12/1/2018;USA;2864599582;158503113;3046044773;327558911;648506903;44;54;896;105;Jacqueline Briggs;Michael Torres
11362;Suggest science;Romance;2025;14/5/2025;USA;8492166998;1933355196;4074248357;5772079475;8545675741;86;85;4926;1797;Mrs. Hannah Campbell DDS;Jimmy Smith
11363;Art paper position;Action;1980;19/3/1980;USA;4986907;310277938;4986907;46289677;138303825;81;82;3031;50;Hannah Camacho;Nathan Nelson
11364;Prepare couple arm;Drama;1994;23/4/1994;Australia;315688266;634657803;1198161337;114621647;291560595;49;56;2512;209;James Cross;Shawn Washington
11365;Late number character;Action;1990;1/5/1990;UK;901009373;174449705;4111226429;490648611;735395623;87;89;608;400;Donna Hall;John Sullivan
11366;Pull thing;Sci-Fi;2018;21/2/2018;India;1656951434;154023306;2645349483;409246559;831641213;47;35;1680;50;Joseph Willis;Valerie Dennis
11367;Go brother;Comedy;1997;8/4/1997;USA;105582498;88792852;154378941;1775645;44693104;66;76;34247;24075;Karen Barrett;Tonya Campbell
11368;Fact sport he;Comedy;1989;30/5/1989;USA;93278401;1850021;433268298;28151342;92491089;54;49;100;490;Suzanne Gonzalez;David Lopez
11369;Them station adult;Thriller;2022;31/8/2022;Australia;535248339;1522873516;2672798859;37737629;670065474;86;66;451;1658;Michael Manning;Joel Hunt
11370;Out time or;Horror;1990;19/11/1990;USA;3792403236;3374947588;5398825548;717785507;2022935026;5;58;3545;67;Abigail Robles;Derrick Smith
11371;Gun cultural;Action;1981;26/3/1981;USA;853063758;1243812886;2939083969;173827304;557527065;49;58;918;112;Mr. Drew Clark Jr.;Daniel Thompson
11372;Civil prove space;Comedy;1988;10/7/1988;China;233633766;562679776;95415765;71523923;237854212;92;100;7331;467;Kelsey Ellis;Brian Mccormick
11373;The our what;Drama;2024;22/11/2024;USA;1336912633;1502562845;2582269298;196960744;634918924;61;59;2223;2658;Tyler Sanchez;Melissa Lopez
11374;Word sport;Drama;2004;12/2/2004;USA;114396119;262208815;55760966;39093684;150475358;63;59;1801;2852;David Perez;Lisa Castro
11375;Bit popular yet;Action;2013;29/7/2013;India;1763758887;3204450493;5947601915;654526825;1773044218;10;88;42211;2381;Judy Walker;Elizabeth Holmes
11376;Actually;Romance;2025;4/5/2025;USA;1121998666;694105231;1452575855;161092593;291462982;53;48;1586;864;Melissa Cohen;Eric Obrien
11377;Article course product;Thriller;2025;8/8/2025;Australia;42585654;24372113;42585654;2743749;11490214;83;85;1242;2105;Caitlin Brewer;Nicholas Williamson
11378;Follow decide positive;Drama;2010;21/12/2010;USA;30179005;4084544;67780484;5458996;18474853;68;85;43563;2172;Susan Farley;Casey Lloyd
11379;Network property;Action;1990;28/8/1990;UK;420006445;672655342;1286437739;7546119;289036334;51;61;6576;271;Ryan Tate;David Perez
11380;How nothing as;Romance;2020;28/2/2020;UK;623747366;1156151692;2540481935;165555764;465613881;56;70;1530;50;Samantha Campbell;Amanda Rivas
11381;Debate skin;Drama;1992;10/5/1992;USA;183503675;2427854092;4958184505;627559711;1007978609;77;100;5137;656;Paul Rogers;Gabriel Mathis
11382;Finally couple visit take;Action;1980;13/5/1980;USA;166802181;413812864;688796403;84390211;17813839;6;80;7966;1202;Jennifer Miller;Amanda Rivas
11383;Long government politics;Comedy;2024;4/10/2024;USA;52252165;342748234;52252165;85925267;175561166;73;59;3353;50;Oscar Santos;Brenda Gomez
11384;Affect have charge;Comedy;2016;19/8/2016;USA;81809864;55842813;88411093;9202263;27043139;64;49;3007;86;Mrs. Hannah Campbell DDS;Anna Vasquez
11385;Mean science;Thriller;2000;2/11/2000;USA;1734562703;3025378846;4444081653;72536757;1246217583;7;77;1814;411;Jacqueline Briggs;Lauren Richards
11386;Need man;Thriller;2010;28/10/2010;USA;59501011;540856073;1240739156;142537129;276453194;75;86;2393;633;Brian Robinson;Amy Gomez
11387;That past five;Thriller;1989;14/12/1989;USA;181003411;356475586;52648658;73047161;16385212;52;46;6836;171;Rachel Kirby;Meghan Mcintosh
11388;Law loss;Horror;1985;30/4/1985;USA;2570422783;40438237;6007532803;599127398;1995350942;69;57;1055;2079;Jason Jones;Pamela Frey
11389;Old course;Documentary;2014;18/8/2014;France;57248233;130161555;199247138;1302956;74690942;74;59;5868;17268;Michelle Collins;Brandi Moon
11390;Law age realize;Drama;1992;9/1/1992;USA;9370733206;9868063504;2010287763;2085052916;5477736852;54;70;4427;1469;David Rosales;Casey Collins
11391;Point task operation;Drama;1998;15/11/1998;France;230764207;341111741;664475631;82800983;146937692;58;54;6621;400;James Wright;Christopher Hurst
11392;Various clearly;Drama;2024;28/7/2024;USA;938536771;152096307;2406952077;1751550;898724783;67;72;307;144;Maria Lane;Amy Gomez
11393;Law candidate;Documentary;1983;24/2/1983;USA;5719357998;1009318667;2366192996;2379688553;5799469098;45;42;10591;1214;Denise Horne;Paige Gonzalez
11394;Last head everybody strategy;Action;1983;28/4/1983;USA;262840034;228050036;496117335;5272122;95658791;82;89;5763;50;Janice Taylor;Brenda Wheeler
11395;Out if should;Documentary;1989;8/11/1989;USA;2642246832;2796234374;5052244894;441943165;1551804543;2;39;102;1804;Adriana Campbell;Chelsea Armstrong
11396;Why how;Thriller;1986;15/7/1986;USA;710701457;1198730883;2039702055;161720698;597963299;23;16;289;3139;Stephanie Hayes;April Murphy
11397;Stand score;Horror;2008;21/12/2008;USA;177019907;310771289;500861735;53143051;1764705;74;65;223;635;Robert Hendricks;Anthony Rhodes
11398;Free before current;Drama;1992;10/9/1992;USA;171732354;572075225;834994556;97336818;233435267;67;70;6502;1018;Jason Jones;Jennifer Richards
11399;Rest in by;Thriller;1990;6/8/1990;USA;154672303;186332408;267785939;46182047;92756608;81;82;558;187;Benjamin Hudson;Ian Williams
11400;By result else rise;Romance;2014;28/11/2014;USA;497032079;1120799271;1881694663;331083565;63820194;61;57;12019;848;William Walker;Ian Williams
11401;Represent everybody be;Thriller;2001;13/7/2001;USA;11233161;228921323;522326841;29895201;94457137;64;57;2331;50;Daniel Rivera;Greg Ball
11402;Have animal hair;Comedy;1972;14/12/1972;USA;28932512;4544066;93067755;8762685;18242638;76;78;16137;100;David Lee;Patricia Ramirez
11403;Glass set;Documentary;2002;13/12/2002;USA;1845904034;2128248033;3497452306;453303721;932758539;59;37;9850;50;Paul Rogers;George Green
11404;Figure focus point;Drama;2010;23/11/2010;USA;260601356;44257946;742786237;5363337;235846589;69;75;100;1414;Matthew Beck;Kathryn Hunt
11405;List sometimes;Drama;1999;12/8/1999;USA;10905031;14655149;25889259;1509938;7236615;84;83;44009;50;Paul Rogers;Amanda Lawson
11406;Travel degree again;Drama;1994;15/1/1994;China;1210992984;268154762;5412221034;420564239;1527094565;54;62;1898;85;Charlotte Williams;Christopher Tucker
11407;Value hard build apply;Action;1963;1/6/1963;USA;25283991;41888198;71050176;12204794;21282329;96;93;204;50;Troy Cochran;Dennis Perry
11408;Ever number record;Comedy;2001;21/1/2001;USA;24260696;14376992;24260696;230507;8205676;10;100;5143;50;Francisco Ford;Heather Williams
11409;City born street;Comedy;2017;25/6/2017;South Korea;186820653;405400885;63963956;78282938;180342289;74;73;15772;50;Rachel Kirby;Robin Dawson
11410;Major make education;Thriller;1991;7/7/1991;Canada;6342525014;4128481414;6342525014;1146811965;1687078608;5;41;10981;1813;Sonya Clark;Larry Bishop
11411;Five cultural such;Drama;1992;16/11/1992;USA;1144409;18724822;39947092;4465145;8602052;7;62;2250;179;James Miller;Krystal Cross
11412;Case onto drop;Comedy;2006;22/1/2006;China;5097011022;7025319086;1326018184;2039813184;409780836;61;45;29428;3364;Michael Manning;David Clark
11413;Sing office hair;Horror;2024;5/5/2024;USA;44705747;90834098;184676041;12253786;52541038;67;81;1347;225;Adriana Campbell;Isaiah French
11414;Research join;Drama;2010;30/3/2010;USA;82543439;202341774;373591507;54440796;10538024;75;83;1639;547;Sharon Wilson;Robin Dawson
11415;Heart choose strong;Drama;2002;20/8/2002;USA;504213712;710343653;1089356918;192538288;334510058;66;69;5940;50;Alyssa Adams;Christopher Tucker
11416;Dog many;Drama;1996;10/5/1996;USA;4494934;97892872;221556465;28473658;5122226;88;80;1630;313;Colleen Willis;John Jones
11417;Boy check force;Horror;2015;6/5/2015;USA;364232752;762805349;1447995407;116190848;387274204;6;65;3140;50;Brandon Fuller;Robert Garcia
11418;Cause dark;Thriller;2023;18/4/2023;USA;501494961;785565376;1424774996;16740307;396431495;86;81;7170;119;Anthony Henry;Dustin Jackson
11419;Station happen artist;Comedy;2002;6/11/2002;USA;175326389;404986176;747312595;69901848;193777648;64;53;2847;132;Amanda Cantrell;Meredith Williams
11420;International whose;Action;1999;14/9/1999;India;1601317983;1582639575;2876406595;42726543;885448821;46;55;12641;79;Sean Howard;Tracy Williams
11421;Tough medical mother;Sci-Fi;1992;28/3/1992;USA;1056918048;1091838474;1871926653;116819605;534943985;65;59;100;50;Matthew Beck;Brian Rodriguez
11422;Situation significant ten;Comedy;2020;20/1/2020;USA;1064082692;1889906641;3545589993;281908646;992166698;73;61;377;564;Oscar Santos;Patrick Barnett
11423;Simply offer rock;Sci-Fi;2018;10/10/2018;India;1608712572;832468331;1608712572;84304436;488018677;64;63;7726;642;Judy Walker;Amanda Jenkins
11424;Rule green imagine;Comedy;2001;10/11/2001;USA;425857109;1058049357;1512337572;176633847;620091885;66;83;11076;158;William Carpenter;Jeffrey Smith
11425;Third yet age;Drama;1990;12/1/1990;UK;1184191742;99167364;217686685;226149941;584293221;44;43;1475;144;Diana Davis;Mckenzie Perez
11426;Five commercial sing;Action;2024;7/6/2024;USA;307945814;363098931;639013691;87109408;217111154;7;75;1502;4207;Hannah Camacho;Melissa Cain
11427;Way lawyer however;Action;1999;20/4/1999;Germany;33118093;52121014;11723974;6053485;22034476;52;48;5247;85;Stephanie Hayes;Ariel Mills
11428;Along night debate analysis;Romance;1976;25/12/1976;USA;341520961;422645857;670690308;79357289;227996019;67;85;1231;598;Michael Ross;Donald Franco
11429;Use area many;Comedy;1990;3/2/1990;USA;694672077;1203284051;2445067915;325028219;649587871;98;76;14721;814;Oscar Santos;Ashley French
11430;Story wish;Comedy;1973;21/5/1973;Canada;299293397;481592229;856503424;139335097;262932664;85;91;1988;498;Paul Weiss;Jennifer Hall
11431;Business campaign while;Drama;1969;12/12/1969;UK;393570173;1111136366;1812821852;132127557;445473793;55;47;50190;2900;Robin Hooper;Alyssa Wolfe
11432;Example popular;Thriller;1984;21/2/1984;USA;91810118;58781487;121160021;17503166;25861366;46;28;3297;207;Albert Phillips;David Lopez
11433;Customer one;Horror;2014;2/3/2014;South Korea;2350107734;3154867485;5551420656;378330893;175827051;77;68;1711;3226;Jennifer Henry;Tyler Cooper
11434;Book represent expect;Action;1951;17/8/1951;South Korea;1011627041;2504038049;4173071268;711709711;1329043858;7;46;185;3244;Adam Brown;Daniel Thompson
11435;Wait once;Drama;1984;22/2/1984;USA;69997326;46999327;102056998;703601;26640568;48;39;6611;2314;David Perez;Brandi Moon
11436;Sure;Action;2011;21/5/2011;USA;468386701;407153901;798801019;78366348;188138419;9;97;2895;105;Mrs. Hannah Campbell DDS;Ashley Pena
11437;Painting;Romance;2023;25/10/2023;USA;57200336;121305918;237865034;23779604;6227859;52;58;3772;688;Terry Lawrence;Becky Dean
11438;Level indeed;Action;1969;23/10/1969;Australia;69838194;119818075;220171327;28174443;48594068;47;24;1754;50;Joshua Baker;Cameron Pineda
11439;Spend above agreement;Comedy;1991;5/4/1991;USA;42725198;27749819;49280566;780378;13754375;73;79;8057;3252;Courtney Reynolds;Danny Kline
11440;Nice;Action;2009;26/11/2009;Canada;778126727;723248084;1293103065;77334687;429299143;6;78;987;530;Brian Robinson;Veronica Mills
11441;Focus save;Thriller;1966;20/5/1966;USA;61080884;74928009;113752919;1862138;41966886;74;80;265;50;Patricia Munoz;Karen Shaffer
11442;Between remain catch;Documentary;2021;9/6/2021;USA;94099912;143317851;331633827;23150486;74228217;7;67;5135;3851;Sharon Wilson;Mark Smith
11443;Place both east;Action;1999;29/9/1999;USA;10202723;1199749844;2089272531;337994954;668010506;74;64;8647;74;Gary Simmons;Ronald Herrera
11444;Choice;Drama;1973;24/10/1973;USA;30279439;32411261;53200998;5017768;16358872;64;66;4149;708;Darlene Murphy;Adam Montes
11445;Official;Comedy;2010;3/10/2010;USA;1342044149;317353915;5792211764;810515333;1630708075;99;100;100;116;Bryan Murray;Michael Gomez
11446;Evidence perhaps yourself;Drama;1959;27/8/1959;Australia;308330644;719454864;1313283755;191022121;334444258;49;47;12153;101;Brian Robinson;David Clark
11447;Message bed behind;Drama;1966;23/5/1966;USA;1010365015;1050863663;1606625021;2977744849;4833246671;61;60;335;11294;Maria Lane;Jennifer Moore
11448;Rise apply;Comedy;1984;18/6/1984;India;1364371782;2617600852;5021472669;672010678;1535703915;47;67;2092;374;Mark Moody;Jeffrey Sharp
11449;Republican music;Thriller;2025;26/10/2025;USA;20189153;98705857;20189153;23479845;58031137;82;86;454;342;Joseph Willis;Vincent Suarez
11450;Music;Documentary;1971;12/11/1971;USA;213504821;187960087;467314578;33234152;75605909;88;100;547;222;Jessica Rodriguez;Christopher Tucker
11451;Look behind today;Action;1995;18/6/1995;USA;63633892;43472982;92604511;11211631;17638204;46;59;892;50;Alyssa Adams;Dennis Perry
11452;Argue high hundred;Horror;2015;1/8/2015;USA;113977522;132697579;323654104;28689534;66580534;56;52;1030;8816;Crystal Harris;Brian Gentry
11453;Minute voice world;Drama;2023;4/6/2023;USA;264297561;405654265;587329335;68699946;221605321;35;21;7673;249;Joseph Willis;Lauren Horton
11454;A;Horror;1952;1/6/1952;USA;86315931;110366295;212437482;23206542;50323993;49;44;163;1857;Colleen Willis;Eric Cooper
11455;Data white;Comedy;2019;17/2/2019;USA;215387665;340906902;552825539;60726224;157433542;59;72;2055;661;Jacqueline Briggs;Eric Nelson
11456;Benefit home;Drama;2005;30/11/2005;USA;691371773;655528817;1109440471;151179455;316627586;54;45;4927;250;Susan Farley;Casey Collins
11457;Prevent require kind;Horror;2010;25/7/2010;USA;58667388;173288978;291768576;48600347;73959647;82;95;1181;50;Diane Skinner;Tami Miranda
11458;Decision others;Thriller;1995;9/9/1995;USA;2766401301;1167290594;2766401301;231403539;699830749;56;50;21219;401;Patricia Munoz;Melissa Morales
11459;Enjoy process pass;Action;1984;19/12/1984;USA;2881158995;4397495622;824039875;113362783;2005752752;42;37;13517;50;Lori Callahan;Gina Fernandez
11460;Middle can call;Documentary;1988;28/11/1988;Australia;333015985;640833258;1579370834;149981638;261721697;42;53;15066;282;Sonya Clark;Jeffrey Smith
11461;Up could history;Action;2009;15/7/2009;USA;100000;8404398;14916076;1097407;388375;54;65;462;50;Jennifer Willis;Dennis Perry
11462;Why how;Comedy;1972;20/4/1972;Canada;46091857;55106062;104409841;8057541;24666931;79;68;783;188;Donna Wagner;John Perry
11463;Smile other;Horror;1953;25/12/1953;USA;2718158393;1597335482;2718158393;27394134;913282802;4;47;774;51;Maria Lane;Ashley French
11464;Huge;Romance;2023;30/10/2023;Canada;2706105572;147694602;2794001469;325026248;676012166;49;42;8162;741;Christopher Roach;Eric Obrien
11465;State article;Thriller;1954;24/5/1954;USA;175200301;120205602;175200301;29641906;64883318;88;88;508;118;James Miller;Kimberly Ramirez
11466;From particularly along;Comedy;2012;5/3/2012;USA;6290289132;435524184;6290289132;601880727;2555092748;57;68;52492;50;Heidi Cisneros;Sandra Farmer
11467;Cost box likely;Drama;1983;11/1/1983;Canada;275454307;171442181;275454307;23076722;101419317;82;68;1633;938;Robert Webster;John Jones
11468;She food site;Comedy;1968;17/8/1968;USA;553171689;378329686;553171689;86172694;170634098;73;83;1057;1347;Donna Hall;Robert Garcia
11469;Sport understand;Comedy;2001;8/12/2001;Canada;459893197;943587652;2168851391;276525481;56548093;81;77;14815;5112;Lisa Atkins;Duane Fletcher DDS
11470;Worry marriage number;Horror;2016;14/1/2016;USA;1440507575;390174297;6793332944;638329966;2058288365;99;89;294;86;Mr. Jorge Anderson;Lauren Richards
11471;Gas believe light;Horror;2022;3/4/2022;Japan;1668258;89087786;180828782;14014107;43543445;8;87;3897;2810;Dr. Jonathan Long;George Green
11472;Key total city;Horror;2014;19/5/2014;USA;385532173;951213264;1802224689;18787899;532902642;61;64;703;10921;Jordan Orozco;Ronald Herrera
11473;Wall bar the;Drama;2024;18/12/2024;Japan;421306015;798406565;1550228028;149758828;346292003;9;99;782;3211;Charles Lopez;Robert Walker
11474;Interview human;Drama;2019;7/5/2019;Japan;132640258;156581618;381279268;21520539;83253306;78;60;50772;1181;Christopher Roach;Patricia Ramirez
11475;Should friend;Action;1987;27/1/1987;USA;21625924;337092198;729292453;83376935;157981425;38;30;11334;1237;Mr. Drew Clark Jr.;Michael Gomez
11476;Contain seven;Thriller;2009;14/4/2009;USA;1099175755;2264572383;4395615982;291768327;938560742;6;51;1380;82369;Paul Weiss;Andrew Walker PhD
11477;Skin wind;Documentary;1964;9/6/1964;USA;51020071;27348155;51020071;3161195;15457549;96;87;7506;50;Matthew Beck;Richard Miller
11478;Everybody professional between;Comedy;2019;10/11/2019;UK;240839343;168487743;26128164;26303754;91591029;84;79;731;89;Jeremy Ray;Marissa Pena
11479;Central success teach say;Action;2001;26/2/2001;Canada;1129959856;482227801;1129959856;82466669;220121922;53;62;67998;50;Joseph Willis;Brian Gentry
11480;She American put;Horror;2008;2/9/2008;USA;216768174;275061075;598711885;8040809;157428309;65;65;170;513;Tara Underwood;Brenda Wheeler
11481;Go brother;Drama;1992;19/7/1992;USA;2579930548;4690129947;6760555146;836104518;2422747338;45;38;685;50;David Morris;Eric Cooper
11482;Section little history;Drama;1997;18/1/1997;USA;147654909;16914517;267883608;46702332;78970736;62;56;1140;323;Rachel Kirby;Ashley Gilmore
11483;Television win;Drama;2009;21/8/2009;USA;1264367891;755676223;1264367891;181607384;40474088;72;74;1736;361;Susan Farley;Ashley French
11484;American professional trade;Horror;1998;23/4/1998;USA;123404041;850600819;1313317845;93011236;509067655;85;77;8111;1128;Kim Watkins;Marc Vasquez
11485;Kitchen ago deal;Documentary;1994;12/8/1994;India;151262997;25667674;50585728;26212228;141319967;69;49;10196;259;Jessica Rodriguez;Kimberly Ramirez
11486;Community adult you;Action;1992;19/8/1992;USA;6077351283;1472998968;2755136877;3720544159;6733974688;54;56;1662;225;Sonya Clark;Larry Bishop
